day,ew,pp,tt,mpv,mpv_error,auto_flag,source,source_stage,source_file,in_primary_range
176,0,9,7,130.440933,0.543086,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,9,8,127.582024,0.526755,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,9,9,130.599365,0.502349,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,9,10,135.02829,0.605769,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,9,11,136.14592,0.622842,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,9,12,136.107529,0.609914,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,9,13,135.537659,0.62269,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,9,14,140.134262,0.606595,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,9,15,135.740494,0.597091,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,9,16,138.182831,0.559287,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,9,17,138.663437,0.581352,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,9,18,139.119522,0.58627,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,9,19,135.263351,0.601505,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,9,20,137.602951,0.607974,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,9,21,141.000717,0.571988,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,9,22,140.551041,0.587096,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,9,23,137.448074,0.632745,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,9,24,134.6241,0.533949,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,9,25,133.42749,0.597176,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,9,26,137.082825,0.581077,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,9,27,135.830704,0.580144,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,9,28,133.830734,0.612974,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,9,29,134.371033,0.599642,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,9,30,138.716492,0.623014,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,9,31,134.225998,0.698112,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,10,1,131.477676,0.846757,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,10,2,132.033325,0.642228,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,10,3,130.136505,1.021695,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,10,4,130.686676,0.56613,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,10,5,129.060028,0.527006,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,10,6,129.559708,0.523672,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,10,7,130.390121,0.512807,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,10,8,133.318832,0.511549,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,10,9,134.227249,0.46131,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,10,10,139.8069,0.548872,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,10,11,140.080643,0.575302,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,10,12,137.812897,0.551084,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,10,13,140.442291,0.651895,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,10,14,139.735764,0.565408,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,10,15,137.191086,0.580979,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,10,16,141.950989,0.539367,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,10,17,140.78186,0.56635,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,10,18,139.477356,0.593164,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,10,19,139.567352,0.583492,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,10,20,139.669678,0.541706,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,10,21,140.274414,0.593092,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,10,22,141.338242,0.584701,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,10,23,141.322052,0.650167,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,10,24,134.988495,0.61973,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,10,25,136.335159,0.588573,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,10,26,136.262314,0.608637,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,10,27,138.495804,0.602978,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,10,28,130.185623,0.744826,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,10,29,136.601562,0.613436,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,10,30,137.841812,0.64868,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,10,31,133.865829,0.641059,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,11,1,131.076492,0.891258,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,11,2,129.39859,0.874617,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,11,3,135.584396,0.996745,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,11,4,132.937927,0.61172,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,11,5,132.257294,0.566596,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,11,6,134.314331,0.646832,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,11,7,131.578323,0.577555,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,11,8,129.69989,0.489843,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,11,9,131.341827,0.544287,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,11,10,134.751907,0.570641,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,11,11,136.120972,0.645532,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,11,12,137.924026,0.610537,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,11,13,135.45047,0.59628,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,11,14,133.02948,0.524409,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,11,15,135.307281,0.593336,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,11,16,136.022339,0.540524,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,11,17,132.446045,0.554838,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,11,18,133.561111,0.537112,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,11,19,132.140579,0.56364,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,11,20,135.382874,0.620639,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,11,21,132.226364,0.557062,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,11,22,134.361267,0.599423,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,11,23,133.272324,0.600792,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,11,24,135.918869,0.588922,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,11,25,134.358414,0.624785,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,11,26,136.309982,0.609997,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,11,27,134.997696,0.573476,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,11,28,135.767044,0.637076,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,11,29,133.27211,0.635473,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,11,30,135.798264,0.669868,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,11,31,132.691895,0.681449,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,12,1,136.970581,0.723149,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,12,2,127.601929,0.862041,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,12,3,127.168198,0.881868,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,12,4,132.693771,0.536308,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,12,5,133.777512,0.532307,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,12,6,131.6492,0.497395,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,12,7,130.375351,0.529104,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,12,8,133.883972,0.508592,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,12,9,134.76593,0.483809,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,12,10,135.93988,0.552147,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,12,11,137.278519,0.512733,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,12,12,137.639374,0.530268,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,12,13,135.43219,0.518467,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,12,14,134.0634,0.529434,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,12,15,137.299423,0.528245,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,12,16,139.670761,0.545363,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,12,17,135.720947,0.493976,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,12,18,136.967819,0.543093,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,12,19,137.068726,0.552734,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,12,20,137.202103,0.53292,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,12,21,137.658798,0.501767,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,12,22,134.208633,0.519025,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,12,23,136.607864,0.500267,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,12,24,139.285004,0.562765,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,12,25,134.057693,0.586982,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,12,26,138.02301,0.587419,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,12,27,135.684647,0.562833,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,12,28,136.695816,0.609381,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,12,29,136.384689,0.585029,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,12,30,136.354324,0.596848,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,0,12,31,136.555984,0.671747,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,1,1,132.549118,0.6836,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,1,2,130.411087,0.932082,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,1,3,132.325378,0.820884,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,1,4,131.063202,0.713179,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,1,5,130.069092,0.607509,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,1,6,135.0,0.607509,fit_failed,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,1,7,136.356857,0.658219,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,1,8,132.783539,0.673597,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,1,9,133.173172,0.617829,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,1,10,134.82843,0.654501,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,1,11,134.234329,0.604588,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,1,12,133.803986,0.623927,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,1,13,134.396713,0.707347,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,1,14,134.024719,0.625028,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,1,15,135.297394,0.687275,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,1,16,134.365784,0.623561,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,1,17,131.583511,0.605969,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,1,18,135.606796,0.636617,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,1,19,134.426971,0.619583,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,1,20,134.138031,0.643307,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,1,21,131.318832,0.663586,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,1,22,136.434448,0.657881,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,1,23,133.266724,0.620055,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,1,24,138.527542,0.724364,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,1,25,135.542557,0.697089,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,1,26,135.059433,0.714178,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,1,27,139.212891,0.779067,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,1,28,138.780884,0.757152,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,1,29,136.300827,0.756176,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,1,30,137.630936,0.704815,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,1,31,134.250702,0.700453,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,2,1,132.945953,0.898975,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,2,2,131.753494,0.6652,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,2,3,132.112732,0.703479,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,2,4,135.0448,0.587987,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,2,5,137.087326,0.606106,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,2,6,134.505447,0.585503,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,2,7,134.24556,0.626066,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,2,8,134.093552,0.600471,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,2,9,138.135696,0.602443,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,2,10,135.0,0.602443,fit_failed,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,2,11,137.517181,0.655721,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,2,12,131.390778,0.596845,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,2,13,132.078537,0.637017,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,2,14,132.242065,0.588943,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,2,15,130.023361,0.592805,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,2,16,132.818405,0.652962,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,2,17,132.369247,0.62956,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,2,18,134.429153,0.632077,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,2,19,131.171417,0.614429,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,2,20,136.768982,0.631003,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,2,21,132.930573,0.72727,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,2,22,134.184677,0.664231,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,2,23,131.407547,0.645385,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,2,24,136.400238,0.790881,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,2,25,133.046814,0.819008,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,2,26,135.8022,0.754663,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,2,27,135.248413,0.788724,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,2,28,134.053146,0.710272,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,2,29,134.398788,0.724403,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,2,30,134.822952,0.696861,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,2,31,136.534744,0.772458,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,3,1,123.479858,1.715483,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,3,2,132.529007,0.681942,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,3,3,131.442596,0.745134,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,3,4,131.877975,0.607571,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,3,5,132.475861,0.683354,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,3,6,137.468307,0.634127,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,3,7,132.397522,0.637556,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,3,8,134.81868,0.599698,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,3,9,133.560028,0.640962,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,3,10,132.212723,0.615143,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,3,11,131.024246,0.686237,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,3,12,136.679565,0.657435,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,3,13,130.495026,0.807738,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,3,14,132.96431,0.60623,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,3,15,132.685379,0.644291,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,3,16,133.502701,0.632224,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,3,17,132.247894,0.648743,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,3,18,134.65892,0.661749,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,3,19,132.022141,0.657193,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,3,20,135.515305,0.638954,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,3,21,136.188431,0.724608,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,3,22,133.621414,0.762128,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,3,23,131.433914,0.756068,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,3,24,129.447632,0.74735,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,3,25,132.855453,0.702831,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,3,26,136.740341,0.77397,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,3,27,132.260635,0.741339,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,3,28,133.660538,0.841907,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,3,29,138.857864,0.858007,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,3,30,133.633652,0.937236,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
176,1,3,31,134.577286,0.751555,not_flagged,ding,automatic_daily_fit,NmipConstantsDay176.txt,True
