ew,pp,tt,period_start,period_end,n_found,n_used,status,median_mpv,max_abs_residual,missing_days,flagged_days,numeric_excluded_days,qa_flag,source,split_day,n_before,n_after,signed_median_shift,notes,constant,constant_error,chi2,ndf,chi2_ndf,max_weight_fraction,dominant_day
0,1,11,176,182,7,7,provisional,132.893906,1.4054201829681006,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,132.9497738170319,0.22895453433352758,8.477873376400039,6,1.4129788960666732,0.2097335646961032,181
0,1,12,176,182,7,7,provisional,134.685654,0.5950242489830941,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,134.7673262489831,0.21805810817333998,4.046025430574158,6,0.6743375717623596,0.20299701386997882,182
0,1,13,176,182,7,7,provisional,134.120422,0.6833990349869907,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,134.250240965013,0.21987757040143974,4.474320636422629,6,0.7457201060704381,0.2230513945454621,182
0,1,14,176,182,7,7,provisional,134.421661,1.4096038169212761,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,134.23434181692127,0.2260870649750177,8.597050986983295,6,1.4328418311638824,0.21319468156805976,181
0,1,15,176,182,7,7,provisional,134.341553,1.015083338121599,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,134.3106463381216,0.2298661793136062,4.570864854865087,6,0.7618108091441812,0.21128368956187193,181
0,1,16,176,182,7,7,provisional,131.82048,1.654407567328434,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,131.66781243267155,0.18891889366934767,21.744752344805118,6,3.624125390800853,0.2247144128753886,181
0,1,17,176,182,7,7,provisional,131.670364,1.480659202550413,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,131.44541120255042,0.2086964536392337,15.382559016081075,6,2.5637598360135123,0.22152617483048204,181
0,1,18,176,182,7,7,provisional,133.573837,1.1065739344971917,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,133.27709093449718,0.1871959462970912,12.631116234194584,6,2.105186039032431,0.213460890574069,181
0,1,19,176,182,7,7,provisional,129.811813,2.188481429007439,,,,large_chi2_ndf,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,129.35052242900744,0.18684655347897833,47.59647362158888,6,7.932745603598146,0.21375018954041383,181
0,1,20,176,182,7,7,provisional,132.692627,1.4702995903863894,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,132.5280695903864,0.18778697194598676,18.251598662942218,6,3.0419331104903695,0.217615135695258,181
0,1,21,176,182,7,7,provisional,132.028,2.212818483468226,,,,large_chi2_ndf,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,131.46338348346822,0.20310757224412404,38.188375337169624,6,6.364729222861604,0.20985893215229795,181
0,1,22,176,182,7,7,provisional,132.287277,2.60907695666333,,,,large_chi2_ndf,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,131.62651795666332,0.20336485944424976,54.98364446875084,6,9.163940744791807,0.2135047982434853,182
0,1,23,176,182,7,7,provisional,132.975159,2.4313753135396894,,,,large_chi2_ndf,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,132.19593231353969,0.19816167495198408,48.28087617835069,6,8.04681269639178,0.22374444346151873,181
0,1,24,176,182,7,7,provisional,131.917969,3.5282144735953977,,,,large_chi2_ndf,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,131.3239885264046,0.23750871637417856,61.057952145431145,6,10.176325357571857,0.22208650004279115,182
0,1,25,176,182,7,7,provisional,130.657608,3.469533418091885,,,,large_chi2_ndf,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,130.45704158190813,0.23793297403123811,60.301470980679106,6,10.050245163446517,0.21768501045582073,181
0,1,26,176,182,7,7,provisional,133.741226,2.9499246938303543,,,,large_chi2_ndf,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,132.18413930616964,0.2366698425376118,81.32137166825649,6,13.553561944709415,0.2241885363380748,182
0,1,27,176,182,7,7,provisional,134.408981,2.709402657893577,,,,large_chi2_ndf,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,133.48172665789357,0.21735542238289488,74.10118527122678,6,12.350197545204464,0.2198702778449311,181
0,1,28,176,182,7,7,provisional,133.498474,3.466365754867411,,,,large_chi2_ndf,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,133.0247842451326,0.26588246464742643,44.71474944479033,6,7.452458240798388,0.20813626528529777,182
0,1,29,176,182,7,7,provisional,134.366302,3.2330339249798214,,,,large_chi2_ndf,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,132.95529392497983,0.2570604258770578,57.1634695614551,6,9.527244926909184,0.23539151141329345,182
0,1,30,176,182,7,7,provisional,131.500626,3.3348439976715696,,,,large_chi2_ndf,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,130.80168699767157,0.22681256633262387,85.21152720970046,6,14.201921201616743,0.23853578654421256,182
0,1,31,176,182,7,7,provisional,133.342834,3.28004450798241,,,,large_chi2_ndf,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,132.5411685079824,0.2697507272099627,53.65625953028456,6,8.942709921714092,0.2305687427743086,182
0,2,1,176,182,7,7,provisional,135.265091,1.092362806431396,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,135.2147201935686,0.28120797254571434,2.8167675261158585,6,0.4694612543526431,0.22005241851051477,181
0,2,2,176,182,7,7,provisional,132.383087,1.3163983669900858,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,132.4085463669901,0.2210328937300424,8.649190211005864,6,1.4415317018343108,0.19897497299129852,181
0,2,3,176,182,7,7,provisional,132.58017,1.1595695229364082,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,132.6741854770636,0.23114030399724939,11.634051617814023,6,1.939008602969004,0.21799219722067154,182
0,2,4,176,182,7,7,provisional,130.96077,1.2351609476421288,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,131.21187594764214,0.19824557516238267,7.788319381309565,6,1.2980532302182608,0.2206175688796433,181
0,2,5,176,182,7,7,provisional,132.606323,2.0877792326673728,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,132.51044723266736,0.19247415679283458,14.377838600181917,6,2.396306433363653,0.21633151898951522,181
0,2,6,176,182,7,7,provisional,131.122803,0.9783037733291735,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,131.07374422667084,0.17800370430035958,7.502914869776714,6,1.2504858116294524,0.2189638885870394,181
0,2,7,176,182,7,7,provisional,130.351913,1.3261621572658555,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,130.82079115726586,0.18080378785612078,16.210924487252658,6,2.701820747875443,0.21766168136684333,182
0,2,8,176,182,7,7,provisional,130.925934,1.4470658622662427,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,131.06117086226624,0.16770690956199136,11.726287826531482,6,1.9543813044219138,0.21888238825081183,181
0,2,9,176,182,7,7,provisional,131.256195,0.8475567274207094,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,131.62326827257928,0.16297179326661643,11.0646639549245,6,1.8441106591540832,0.2069369021901321,181
0,2,10,176,182,7,7,provisional,136.365631,0.7577194033647174,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.29479840336472,0.19560121553847098,2.451015485062692,6,0.40850258084378205,0.21925299208276824,181
0,2,11,176,182,7,7,provisional,137.799805,1.212303218640642,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,137.58835578135935,0.1941611584855514,12.095334632107251,6,2.0158891053512087,0.21551305208288327,181
0,2,12,176,182,7,7,provisional,137.40184,1.275444424953747,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,137.07355457504624,0.19169184767178823,10.707781196035357,6,1.7846301993392262,0.21450500002167813,181
0,2,13,176,182,7,7,provisional,137.387741,0.8479470315206754,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,137.49905503152067,0.20131912036288033,4.200049899773497,6,0.7000083166289163,0.21050602155838125,182
0,2,14,176,182,7,7,provisional,137.936386,0.902169839496139,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,138.00868816050385,0.18777034667020284,5.761626397186909,6,0.9602710661978181,0.22197144374142136,181
0,2,15,176,182,7,7,provisional,137.309189,0.511588324509745,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,137.41669567549025,0.19632526857948118,2.0841204904157116,6,0.34735341506928524,0.21400108564405518,182
0,2,16,176,182,7,7,provisional,135.373993,2.0680059337826435,,,,large_chi2_ndf,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,134.86727693378265,0.1861022638391533,36.4835242076164,6,6.080587367936066,0.21723549887490143,181
0,2,17,176,182,7,7,provisional,136.363602,1.7467797111011407,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,135.74278171110114,0.1860975717885559,29.823362298028805,6,4.970560383004801,0.22311720518116607,181
0,2,18,176,182,7,7,provisional,134.787704,2.1008756571638116,,,,large_chi2_ndf,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,134.7886203428362,0.1897280577183888,41.14687257398916,6,6.857812095664859,0.22242221939926515,182
0,2,19,176,182,7,7,provisional,134.911087,2.1131674938176275,,,,large_chi2_ndf,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,134.08704449381761,0.19531439962588085,42.77675263985883,6,7.129458773309804,0.221874443592491,181
0,2,20,176,182,7,7,provisional,136.868729,1.357553446979722,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.66966855302027,0.19264192829851412,24.939245427651876,6,4.156540904608646,0.21879862232357114,181
0,2,21,176,182,7,7,provisional,134.099472,1.925515037307207,,,,large_chi2_ndf,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,134.0734340373072,0.19313203722394595,35.09705316692819,6,5.849508861154699,0.2213740731797702,181
0,2,22,176,182,7,7,provisional,135.977585,1.9130110478699578,,,,large_chi2_ndf,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,135.79324504786996,0.18584951624800905,34.68577887033196,6,5.780963145055327,0.2117306670360287,181
0,2,23,176,182,7,7,provisional,134.566879,1.8281797900915535,,,,large_chi2_ndf,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,134.13985579009156,0.1950458544456896,38.58472841514697,6,6.430788069191162,0.2274279422668918,182
0,2,24,176,182,7,7,provisional,137.816605,2.581046076373866,,,,large_chi2_ndf,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,137.26822607637388,0.20415202267608357,52.995359079481574,6,8.832559846580262,0.21627682797540834,181
0,2,25,176,182,7,7,provisional,133.474899,2.21057451868586,,,,large_chi2_ndf,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,133.18211651868586,0.1963253328502921,42.95623849741493,6,7.159373082902488,0.22375501404734263,182
0,2,26,176,182,7,7,provisional,139.502289,2.1379510227430103,,,,large_chi2_ndf,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,138.851162022743,0.19955685981191812,35.543648911630946,6,5.923941485271825,0.22086989354856976,182
0,2,27,176,182,7,7,provisional,135.227707,2.2267588791720527,,,,large_chi2_ndf,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,134.95733812082796,0.20100838413862238,42.78998822042106,6,7.131664703403509,0.21562709683276743,181
0,2,28,176,182,7,7,provisional,137.904602,0.8693828080738797,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,137.8056168080739,0.2179313192506051,4.14650720609038,6,0.6910845343483967,0.20672875037410726,182
0,2,29,176,182,7,7,provisional,132.790115,2.4751883194562936,,,,large_chi2_ndf,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,132.41059831945628,0.21509162202690774,39.42216807509726,6,6.570361345849544,0.2169312927726679,182
0,2,30,176,182,7,7,provisional,136.765366,2.8758883353801252,,,,large_chi2_ndf,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,135.86624433538012,0.21787409761975784,61.26201940491774,6,10.210336567486289,0.22345605789643205,182
0,2,31,176,182,7,7,provisional,134.071152,2.519316107937101,,,,large_chi2_ndf,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,133.2014141079371,0.22555031225277358,38.482594021814606,6,6.413765670302435,0.21771569832772836,182
0,3,1,176,182,7,7,provisional,131.461685,1.3498419731743923,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,131.51565202682562,0.3239496913295862,2.7287703223412003,6,0.4547950537235334,0.2497542963662342,182
0,3,2,176,182,7,7,provisional,128.129425,3.08569916968122,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,128.22733916968122,0.3110700961653838,9.080868016434723,6,1.5134780027391204,0.23138989201586926,180
0,3,3,176,182,7,7,provisional,128.716522,1.5388887862446836,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,129.22181878624468,0.2806632051653539,8.016122762720778,6,1.3360204604534631,0.2397801079160281,181
0,3,4,176,182,7,7,provisional,131.838394,3.20769363257682,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,131.75261563257683,0.20165825632846185,19.502637914944863,6,3.2504396524908103,0.2058695224924526,181
0,3,5,176,182,7,7,provisional,131.357941,1.4826188876607773,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,131.38134911233922,0.17852027252291605,15.315968769032615,6,2.5526614615054357,0.2149170646939477,181
0,3,6,176,182,7,7,provisional,132.191132,2.117601268864405,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,132.13136426886442,0.17878944125739538,13.523910200301028,6,2.2539850333835045,0.2094043967661382,181
0,3,7,176,182,7,7,provisional,128.641373,0.7524158334905451,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,128.89659583349055,0.17649756003960324,7.500143886576767,6,1.2500239810961278,0.20292071300958922,182
0,3,8,176,182,7,7,provisional,130.311981,2.406985618427612,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,130.13564661842761,0.17796864076339014,17.404715260462726,6,2.9007858767437877,0.21769371227305379,181
0,3,9,176,182,7,7,provisional,130.540131,0.6538512992321444,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,130.86587870076787,0.174863716843175,6.658346935821837,6,1.1097244893036395,0.21128142247951703,181
0,3,10,176,182,7,7,provisional,137.225449,3.4330066719208503,,,,large_chi2_ndf,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,137.14780467192085,0.19427646403330584,41.973344188712545,6,6.995557364785424,0.20707178661225314,181
0,3,11,176,182,7,7,provisional,139.134201,1.5439068283658344,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,139.19860117163415,0.19735741669377102,12.73450000774433,6,2.1224166679573884,0.20735430518627151,181
0,3,12,176,182,7,7,provisional,137.344788,2.5531707877609335,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,137.27686478776093,0.1888336698080004,13.129248064378748,6,2.188208010729791,0.22124873531014325,181
0,3,13,176,182,7,7,provisional,136.118546,1.0489628432672191,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.01405084326723,0.19795911343188094,11.76344479588049,6,1.9605741326467483,0.2179617897366493,182
0,3,14,176,182,7,7,provisional,136.931992,1.4699005896252686,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.95851758962527,0.18809525946254155,9.441364088272024,6,1.5735606813786707,0.20579175579112538,182
0,3,15,176,182,7,7,provisional,136.149399,0.9928141293236479,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.35942212932366,0.1925002563634995,10.782141414208139,6,1.7970235690346898,0.20780571388850352,181
0,3,16,176,182,7,7,provisional,136.966309,1.1865653644105691,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,137.17042963558944,0.1875212688465371,14.306829139738044,6,2.384471523289674,0.2034851211690054,182
0,3,17,176,182,7,7,provisional,137.681732,1.2388540665332073,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,137.6847620665332,0.18883421182538285,13.499961424318908,6,2.249993570719818,0.20613224237116243,182
0,3,18,176,182,7,7,provisional,135.262772,1.3321295773942552,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,135.15857657739426,0.1898289418810978,7.681203221361763,6,1.2802005368936271,0.21784771888338791,181
0,3,19,176,182,7,7,provisional,135.947174,1.3702658863382737,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,135.97299611366174,0.19617538289303288,16.940180971734453,6,2.8233634952890756,0.21247219587768443,181
0,3,20,176,182,7,7,provisional,132.482574,0.6203294960473045,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,132.4141684960473,0.19294650156486925,2.409437795886249,6,0.4015729659810415,0.21826189421230283,181
0,3,21,176,182,7,7,provisional,135.403,1.2801349971744003,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,135.3397659971744,0.1885228360338819,6.831763886343447,6,1.1386273143905745,0.22274360914992955,181
0,3,22,176,182,7,7,provisional,136.021606,0.7943000301273173,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.2756619698727,0.20222767987325468,5.647258317405857,6,0.9412097195676429,0.2268600595054107,181
0,3,23,176,182,7,7,provisional,135.532074,1.189495758286597,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,135.7392612417134,0.19051058937725612,13.561807522698356,6,2.260301253783059,0.20761920264107933,182
0,3,24,176,182,7,7,provisional,136.364029,2.1122177035423135,,,,large_chi2_ndf,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.0980727035423,0.2136902696324714,33.42540305442692,6,5.570900509071154,0.21917867380276287,182
0,3,25,176,182,7,7,provisional,137.037949,1.8508786588452324,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.78567234115476,0.22059446074755304,18.113572190416743,6,3.0189286984027905,0.21365352947521618,181
0,3,26,176,182,7,7,provisional,136.918732,1.8397543710170225,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.58408862898298,0.21467518781697484,25.040189623289496,6,4.173364937214916,0.2167816098243573,181
0,3,27,176,182,7,7,provisional,138.946503,1.3468463975983127,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,138.22955239759833,0.22083033745666397,21.272087318058137,6,3.545347886343023,0.23048836970544456,181
0,3,28,176,182,7,7,provisional,137.033997,2.1616525661387413,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,137.25041143386125,0.24604536923538123,15.563701156554492,6,2.593950192759082,0.21198523809646283,182
0,3,29,176,182,7,7,provisional,134.943069,1.9062268008966896,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,134.68703519910332,0.2249509872936338,27.195290070622157,6,4.5325483451036925,0.23845234735879478,182
0,3,30,176,182,7,7,provisional,134.135468,1.5982422876310522,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,133.83359428763106,0.249906404325725,19.751027925404905,6,3.2918379875674844,0.223139322723884,181
0,3,31,176,182,7,7,provisional,134.523376,1.6132887052931721,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,134.17290470529318,0.22671972877660065,18.029228104140675,6,3.0048713506901126,0.23464775150886819,182
0,4,1,176,182,7,7,provisional,137.939301,1.7600930914088906,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,138.2600329085911,0.24057663376973784,11.058284092634901,6,1.8430473487724834,0.22162956441490173,182
0,4,2,176,182,7,7,provisional,130.496078,0.7875067838006373,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,130.26989778380064,0.22089645504100996,7.798493641144657,6,1.2997489401907762,0.2163963716645143,182
0,4,3,176,182,7,7,provisional,132.12915,1.4822078075582965,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,132.3140721924417,0.21219943596198265,9.562813038323014,6,1.5938021730538356,0.21698213352915144,181
0,4,4,176,182,7,7,provisional,131.793533,1.2031461517955222,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,131.87368184820448,0.21075289423511284,11.54310465740389,6,1.9238507762339816,0.22385093769232015,181
0,4,5,176,182,7,7,provisional,134.047562,1.3833654776027515,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,134.12886447760275,0.1813748419275818,11.41236497474333,6,1.9020608291238883,0.22222469653971172,181
0,4,6,176,182,7,7,provisional,131.500275,1.3363755101883896,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,131.6824844898116,0.19119270793134313,15.04407687012708,6,2.50734614502118,0.21144259465141138,182
0,4,7,176,182,7,7,provisional,133.982666,1.0979366489343079,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,133.9312073510657,0.16907562461219391,7.062527912099218,6,1.1770879853498697,0.21276737321998052,181
0,4,8,176,182,7,7,provisional,133.110809,0.5630629015941508,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,133.30134709840584,0.16566468218969005,5.721889166314412,6,0.9536481943857353,0.21233707627358778,181
0,4,9,176,182,7,7,provisional,130.344727,1.1248633423353454,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,130.64198265766464,0.15529977066243833,11.777180519768619,6,1.9628634199614365,0.203387284301303,181
0,4,10,176,182,7,7,provisional,138.253998,0.5724011002787108,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,138.2314318997213,0.18940198413467618,4.265241533884141,6,0.7108735889806902,0.21827700566997857,181
0,4,11,176,182,7,7,provisional,138.296936,1.3284507752169645,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,138.60474622478304,0.17768002520275827,18.525249857126525,6,3.0875416428544207,0.21249128080801802,182
0,4,12,176,182,7,7,provisional,139.225296,0.929866289311434,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,139.15221071068856,0.2049632165646025,10.565377337216601,6,1.7608962228694336,0.20926890819301716,182
0,4,13,176,182,7,7,provisional,135.923508,2.5411779859076375,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.21867901409237,0.196865140382903,17.93906156081138,6,2.989843593468563,0.22535297071058077,181
0,4,14,176,182,7,7,provisional,140.556778,0.7618902090833615,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,140.50803020908336,0.21372187399253736,3.392728080757852,6,0.5654546801263086,0.21413264752847,181
0,4,15,176,182,7,7,provisional,137.985626,2.1904071267512677,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,137.94019312675127,0.19482436110819915,10.527031378496055,6,1.7545052297493424,0.2183943920954289,181
0,4,16,176,182,7,7,provisional,137.2276,0.9974168357335316,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,137.48096116426646,0.1811087346750246,7.981311721187502,6,1.3302186201979171,0.20950316807839667,181
0,4,17,176,182,7,7,provisional,136.017212,0.8359075742388313,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.21948257423884,0.17485488720134895,7.927007113250094,6,1.321167852208349,0.21990191833560066,181
0,4,18,176,182,7,7,provisional,137.98201,1.1685023991273908,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,137.85125739912738,0.1820247824284346,5.615745212282689,6,0.9359575353804481,0.22468129883325438,181
0,4,19,176,182,7,7,provisional,137.186249,0.44029858752438145,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,137.2747255875244,0.18149751638997147,1.7229688520248891,6,0.28716147533748154,0.21821435390163996,181
0,4,20,176,182,7,7,provisional,136.443893,1.7677879970493109,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.5961719970493,0.18193485549377064,16.51080710586557,6,2.7518011843109282,0.21476982657316215,182
0,4,21,176,182,7,7,provisional,135.010773,0.9473903580321519,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,135.15364335803216,0.1871123210637927,5.010518844920091,6,0.8350864741533485,0.20958870243233382,181
0,4,22,176,182,7,7,provisional,136.509995,0.690617295499294,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.5396922954993,0.18904461565905742,3.857779051745863,6,0.6429631752909771,0.20792950541052563,181
0,4,23,176,182,7,7,provisional,135.017166,1.3740298780046203,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,135.19518412199537,0.17751661322831555,13.838264308077603,6,2.3063773846796005,0.21569261888461452,181
0,4,24,176,182,7,7,provisional,139.344376,1.8129917967108327,,,,large_chi2_ndf,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,139.31859179671082,0.18797458769267392,44.793586844747054,6,7.465597807457843,0.22064827935872955,182
0,4,25,176,182,7,7,provisional,135.156342,2.061982155554773,,,,large_chi2_ndf,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,135.04029915555478,0.18031858221238628,40.886770034451594,6,6.814461672408599,0.216861946740147,181
0,4,26,176,182,7,7,provisional,137.395721,1.8560105277722414,,,,large_chi2_ndf,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.88497152777225,0.19339062596773257,35.83342406472472,6,5.972237344120786,0.2167060047298249,181
0,4,27,176,182,7,7,provisional,135.329102,2.3501354462345034,,,,large_chi2_ndf,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,134.6142654462345,0.17696331049305036,70.86750702121779,6,11.811251170202965,0.2106208825053331,181
0,4,28,176,182,7,7,provisional,138.25499,2.2199172071156283,,,,large_chi2_ndf,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,137.44176520711562,0.21444504842269033,45.351239973721555,6,7.558539995620259,0.2205586466598223,181
0,4,29,176,182,7,7,provisional,135.827469,1.6136590593337985,,,,large_chi2_ndf,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,135.1050380593338,0.20123360698518952,30.995142744287524,6,5.16585712404792,0.21911198496407128,181
0,4,30,176,182,7,7,provisional,136.302338,2.3467686768901217,,,,large_chi2_ndf,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.12325767689012,0.21853343606836234,36.710006462187636,6,6.118334410364606,0.21293599545071148,181
0,4,31,176,182,7,7,provisional,135.351456,2.564130484673484,,,,large_chi2_ndf,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,134.7872444846735,0.2142197321379002,40.643001288988074,6,6.773833548164679,0.22295429664185687,181
0,5,1,176,182,7,7,provisional,131.851166,1.5262316289562818,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,131.52217262895627,0.28144075633415144,7.97391966144626,6,1.3289866102410433,0.2105001701646622,181
0,5,2,176,182,7,7,provisional,134.608185,0.9969387014714357,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,134.73607470147144,0.2132557766495982,8.384835702638616,6,1.397472617106436,0.21222074901980884,182
0,5,3,176,182,7,7,provisional,132.482697,0.7495341372956545,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,132.50846013729566,0.2441680770443351,3.967811055290936,6,0.6613018425484893,0.21965731284131546,182
0,5,4,176,182,7,7,provisional,133.806793,1.5562390706282372,,,,,ding,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,133.78959207062823,0.20894305860236037,4.602843497683465,6,0.7671405829472442,0.2255502582569751,181
