ew,pp,tt,period_start,period_end,n_found,n_used,status,median_mpv,max_abs_residual,missing_days,flagged_days,numeric_excluded_days,qa_flag,source,split_day,n_before,n_after,signed_median_shift,notes,constant,constant_error,chi2,ndf,chi2_ndf,max_weight_fraction,dominant_day
0,8,25,162,168,7,7,provisional,132.17366,2.273733767203737,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,132.75018976720375,0.18946095646737898,19.8530501503524,6,3.3088416917253998,0.3740067391792333,168
0,8,26,162,168,7,7,provisional,133.139938,2.6812845163569534,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,134.68522151635696,0.18833533120659787,66.85458901307827,6,11.142431502179711,0.3691753372119286,168
0,8,27,162,168,7,7,provisional,133.363434,1.804240705296479,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,134.04583270529648,0.18709965356640385,43.02328750951909,6,7.170547918253182,0.35758268445213315,168
0,8,28,162,168,7,7,provisional,131.937347,3.595418708685287,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,132.2904612913147,0.20013042792753444,46.231720876111396,6,7.705286812685233,0.35310196561059787,168
0,8,29,162,168,7,7,provisional,132.796448,2.3631829570867637,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,133.94811204291324,0.19005504645766824,92.22268000729824,6,15.370446667883039,0.3687210121639547,168
0,8,30,162,168,7,7,provisional,133.132492,2.6313402886250685,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,133.45694728862506,0.20010877155617698,53.699135300297044,6,8.94985588338284,0.35736485413030117,168
0,8,31,162,168,7,7,provisional,129.964798,3.7290875531965355,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,130.76689155319653,0.20364738859138928,58.548435863407384,6,9.758072643901231,0.3550627094433229,168
0,9,1,162,168,7,7,provisional,133.591507,4.5063294793231705,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,133.79447647932318,0.25874283437816564,45.55963794672129,6,7.593272991120215,0.31450980838036713,168
0,9,2,162,168,7,7,provisional,129.714371,5.942284660236837,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,130.16192766023684,0.24781213742470448,28.014768131739892,6,4.669128021956649,0.3413549496313254,168
0,9,3,162,168,7,7,provisional,130.325974,2.6279672773516722,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,130.43225027735167,0.22260931074369905,16.43974872697022,6,2.739958121161703,0.34590161317386614,168
0,9,4,162,168,7,7,provisional,129.548065,2.9243336303258474,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,129.28112263032585,0.20304307751750067,22.835637428645008,6,3.8059395714408346,0.35920373797542027,168
0,9,5,162,168,7,7,provisional,130.364731,1.4611784485163355,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,130.03808244851635,0.21555576228308956,12.661023696078509,6,2.1101706160130846,0.3612812455466724,168
0,9,6,162,168,7,7,provisional,127.505028,5.01071290930274,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,127.44664890930274,0.20710469550423535,28.780992925455188,6,4.796832154242531,0.38075254721852486,168
0,9,7,162,168,7,7,provisional,129.890396,2.570724136474098,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,130.3608091364741,0.18701768102635807,21.690252660263187,6,3.6150421100438646,0.37750163908435,168
0,9,8,162,168,7,7,provisional,126.632324,2.3828495679215678,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,127.04981856792156,0.18383335754311766,21.531424151798333,6,3.588570691966389,0.38329372227924013,168
0,9,9,162,168,7,7,provisional,131.041428,2.02625033938682,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,131.39331533938682,0.1723679435240807,17.510592457308938,6,2.9184320762181564,0.3664150754401253,168
0,9,10,162,168,7,7,provisional,136.016876,2.5964207115941917,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,135.9397437115942,0.20038202768729177,19.715259604363414,6,3.2858766007272355,0.39004386086980375,168
0,9,11,162,168,7,7,provisional,137.388138,2.8205945679531226,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.86389856795313,0.2034963743888251,30.049054039431066,6,5.008175673238511,0.37946807741815713,168
0,9,12,162,168,7,7,provisional,135.837296,3.3617166325235814,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.1143566325236,0.20248092566263548,12.388256565589899,6,2.0647094275983164,0.39750405565761954,168
0,9,13,162,168,7,7,provisional,135.113998,1.8679647967798871,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,135.26497020322012,0.20575238952680633,8.968430865333877,6,1.4947384775556463,0.38176498375407136,168
0,9,14,162,168,7,7,provisional,139.173874,3.1960587449634943,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,139.56394774496349,0.1978588854468398,12.326362962363456,6,2.054393827060576,0.3957115095304331,168
0,9,15,162,168,7,7,provisional,136.785034,1.396630429265457,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.89635542926547,0.19648021448963054,6.719264197457924,6,1.1198773662429873,0.3872899344970548,168
0,9,16,162,168,7,7,provisional,137.740524,2.648915353935763,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,138.52058935393578,0.18629421890560363,22.815351582228967,6,3.802558597038161,0.38285300170727893,168
0,9,17,162,168,7,7,provisional,137.025131,1.2583324526127342,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,137.31237945261273,0.1934918454608063,6.30440504365737,6,1.050734173942895,0.3744851205730295,168
0,9,18,162,168,7,7,provisional,138.807938,2.242914686887616,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,139.21715768688762,0.19306088585325928,13.099685598771773,6,2.183280933128629,0.37888404158341155,168
0,9,19,162,168,7,7,provisional,135.07959,1.966262499440262,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,134.87507549944027,0.19387318050208235,9.869502910374509,6,1.6449171517290848,0.38985066029749454,168
0,9,20,162,168,7,7,provisional,137.51976,3.72243821833041,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,137.8099782183304,0.19768687974349533,27.526840630854068,6,4.587806771809011,0.3830816140299158,168
0,9,21,162,168,7,7,provisional,139.595444,4.542725595834156,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,139.97982640416583,0.19135933444784317,31.035043109683926,6,5.172507184947321,0.3820546195758182,168
0,9,22,162,168,7,7,provisional,140.668732,2.175654817398197,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,140.6412008173982,0.2020033803045295,21.130048804611246,6,3.521674800768541,0.3881289665850734,168
0,9,23,162,168,7,7,provisional,136.775131,4.5224504480409,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.7533154480409,0.20360480956273733,28.719786663806367,6,4.786631110634395,0.3929706089042371,168
0,9,24,162,168,7,7,provisional,134.182281,3.81225660309795,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,133.85006760309795,0.17441500617061334,89.92606611450552,6,14.987677685750919,0.37105651033679066,168
0,9,25,162,168,7,7,provisional,132.32814,3.2439168733929193,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,132.44216412660708,0.1939752435197904,22.490241518804872,6,3.7483735864674785,0.3846023060477918,168
0,9,26,162,168,7,7,provisional,135.518341,3.514227201194416,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,135.86418720119443,0.18481641799496362,46.62980882350169,6,7.771634803916949,0.36465258921142657,168
0,9,27,162,168,7,7,provisional,134.337006,3.154929288896085,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,134.7425752888961,0.19168356287925017,49.440060675100554,6,8.240010112516758,0.35833714356713386,168
0,9,28,162,168,7,7,provisional,132.362823,4.220209934645283,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,132.55870506535473,0.20526334831806212,19.092897176270995,6,3.182149529378499,0.3874388467878702,168
0,9,29,162,168,7,7,provisional,133.757248,3.8885330064528603,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,133.74767900645287,0.1879022650352606,79.51822648837071,6,13.253037748061786,0.35974136037047444,168
0,9,30,162,168,7,7,provisional,136.977859,2.285308766619494,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,137.65727276661949,0.18936548023322056,72.46393292821583,6,12.077322154702637,0.34141170451873865,168
0,9,31,162,168,7,7,provisional,132.344864,2.7213016465738065,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,133.0345496465738,0.20057586530384988,23.97124674159541,6,3.995207790265902,0.3593785922822682,168
0,10,1,162,168,7,7,provisional,131.233444,3.2513076165472796,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,130.64548761654729,0.25196150179389204,38.21349912913576,6,6.368916521522627,0.3096019936622566,168
0,10,2,162,168,7,7,provisional,130.824341,2.7105817099075864,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,130.66126570990758,0.20188219101346994,18.119713352007956,6,3.0199522253346593,0.34040121778029203,168
0,10,3,162,168,7,7,provisional,128.703995,2.7588243688489626,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,128.31774636884896,0.2830883612108886,11.804210155016879,6,1.9673683591694797,0.34805760846984685,168
0,10,4,162,168,7,7,provisional,128.81514,1.2748652051579654,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,129.04309220515796,0.1955483714189808,11.274976510872007,6,1.879162751812001,0.3730748459382964,168
0,10,5,162,168,7,7,provisional,127.878929,2.9939064804124484,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,127.89327448041244,0.18387328704623251,27.6166222417132,6,4.602770373618866,0.36713741712642145,168
0,10,6,162,168,7,7,provisional,129.799408,2.826636344891199,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,129.2861716551088,0.18021439729044153,30.920352994708217,6,5.153392165784703,0.40347574657973767,168
0,10,7,162,168,7,7,provisional,130.287796,5.215266647862364,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,129.50502435213764,0.17790961487779366,43.404702097612955,6,7.234117016268826,0.3812711453301105,168
0,10,8,162,168,7,7,provisional,132.571869,2.3166047237770613,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,132.67887872377707,0.16992893458823904,27.81881478291912,6,4.63646913048652,0.37694757187187417,168
0,10,9,162,168,7,7,provisional,134.403137,3.0972893167330824,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,134.21023531673308,0.15687858491565462,31.723613523867183,6,5.2872689206445305,0.37975723566458536,168
0,10,10,162,168,7,7,provisional,140.539429,2.4849345212282117,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,140.4908245212282,0.1888816341046707,26.307261536664363,6,4.3845435894440605,0.3733554054235655,168
0,10,11,162,168,7,7,provisional,140.939865,6.22227897718804,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,140.60859302281196,0.1958905471710204,36.7216840745607,6,6.12028067909345,0.3731800522126269,168
0,10,12,162,168,7,7,provisional,138.700943,1.7133626549997416,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,139.26780565499973,0.1903710909778194,21.830358432009895,6,3.6383930720016493,0.38164354615362844,168
0,10,13,162,168,7,7,provisional,139.448898,5.549973575348616,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,139.22553942465137,0.21704573502204094,8.200574468589416,6,1.3667624114315693,0.3812174592767629,168
0,10,14,162,168,7,7,provisional,139.826324,1.5965240043224753,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,139.82670300432247,0.18382916359925208,10.871404949875709,6,1.8119008249792847,0.38342342538632407,168
0,10,15,162,168,7,7,provisional,137.619675,3.4953862356087484,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,137.59370976439126,0.1932495749589136,6.522179552638897,6,1.0870299254398161,0.3754001479989242,168
0,10,16,162,168,7,7,provisional,141.447617,1.9301662486464295,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,141.49722824864642,0.18647641050427363,12.455448669068367,6,2.0759081115113944,0.36666584875039865,168
0,10,17,162,168,7,7,provisional,140.516006,3.091207211466184,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,140.71187778853383,0.1933524509201307,24.667453247936127,6,4.1112422079893545,0.38222946924454,168
0,10,18,162,168,7,7,provisional,139.771652,6.073920102823905,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,140.1071408971761,0.20244614709153194,11.111379213819411,6,1.8518965356365686,0.3825257527814705,168
0,10,19,162,168,7,7,provisional,139.692169,1.9745114517142213,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,139.5805144517142,0.19870316236568514,22.550994794919827,6,3.7584991324866377,0.380158240902686,168
0,10,20,162,168,7,7,provisional,139.33136,1.446926023220044,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,139.58076102322005,0.18658347245073106,16.083525458889977,6,2.680587576481663,0.3906971226945911,168
0,10,21,162,168,7,7,provisional,140.846466,2.9406188392593435,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,140.92496616074067,0.20368486832795502,6.727992863670064,6,1.1213321439450106,0.3724336898306634,168
0,10,22,162,168,7,7,provisional,140.087143,3.364095378057584,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,140.3751123780576,0.19449284581877735,27.932566899863495,6,4.655427816643916,0.3833681987780916,168
0,10,23,162,168,7,7,provisional,140.533325,2.3105051231440825,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,140.9436071231441,0.21282057594237958,25.19252721786251,6,4.198754536310418,0.37792290027652775,168
0,10,24,162,168,7,7,provisional,133.188431,3.437941799748529,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,133.51550179974853,0.1942879366530781,47.34449220589493,6,7.890748700982488,0.3766337508137774,168
0,10,25,162,168,7,7,provisional,133.730957,2.218410006560333,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,134.19999300656033,0.18829125558622056,34.39087592314362,6,5.731812653857269,0.3699065877167323,168
0,10,26,162,168,7,7,provisional,134.90033,4.760413522525255,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,135.20638252252525,0.1953150084811025,89.51336293171873,6,14.918893821953121,0.3649090227701226,168
0,10,27,162,168,7,7,provisional,137.424469,2.3404496875441794,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,137.59488968754417,0.18809248730931505,24.398258013243804,6,4.066376335540634,0.370282893508588,168
0,10,28,162,168,7,7,provisional,129.386414,2.6568930088507443,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,129.28038200885075,0.22318897775309332,37.26531086312365,6,6.210885143853942,0.3707421204485397,168
0,10,29,162,168,7,7,provisional,137.669098,5.097556674864762,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,137.97576067486477,0.20233092100985006,156.81847104723434,6,26.136411841205724,0.36153191039225413,168
0,10,30,162,168,7,7,provisional,136.337936,3.2035433525341546,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.89803235253416,0.20556036717318296,59.453202862033486,6,9.908867143672248,0.3520852098031131,168
0,10,31,162,168,7,7,provisional,132.422012,5.360285725972517,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,133.20678272597252,0.2113400524330863,70.78004386271954,6,11.796673977119923,0.35028997190872097,168
0,11,1,162,168,7,7,provisional,130.64563,3.99538412330719,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,130.51761587669282,0.2900449507703287,46.101185217889665,6,7.683530869648277,0.3199686456852395,168
0,11,2,162,168,7,7,provisional,126.907181,4.6051481067960935,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,126.56210310679609,0.2691624443118324,30.445077825763008,6,5.074179637627168,0.3098397763727241,168
0,11,3,162,168,7,7,provisional,133.162872,8.655941164723785,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,132.94482016472378,0.3054650850925344,8.596165547751253,6,1.4326942579585422,0.3623484189938121,168
0,11,4,162,168,7,7,provisional,130.544342,1.175632231409054,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,130.86845723140905,0.2035087610307837,13.284096303778327,6,2.2140160506297213,0.37954184821940057,168
0,11,5,162,168,7,7,provisional,130.804596,3.9794130638680087,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,130.704602063868,0.20051035724953545,39.621763835401644,6,6.603627305900274,0.35748159717693584,168
0,11,6,162,168,7,7,provisional,132.428253,4.1543415940502655,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,132.55090259405026,0.228073787632972,9.686332571470363,6,1.6143887619117272,0.38571362810033927,168
0,11,7,162,168,7,7,provisional,129.702805,1.6583202554688796,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,129.98744674453113,0.19926409355815208,14.66419020122599,6,2.4440317002043317,0.39807516728089704,168
0,11,8,162,168,7,7,provisional,129.538467,4.23167747600786,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,128.92779252399214,0.1712757457915986,27.9209735808751,6,4.653495596812516,0.385793043650974,168
0,11,9,162,168,7,7,provisional,130.818085,2.6276650729604683,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,130.80950407296046,0.19239230781316094,30.334250096825222,6,5.05570834947087,0.38475496198209475,168
0,11,10,162,168,7,7,provisional,135.970413,2.8349910785846077,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.0063930785846,0.19433723668521313,7.689243600996167,6,1.2815406001660279,0.3872763026658631,168
0,11,11,162,168,7,7,provisional,136.94313,2.845454560589843,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.74779143941015,0.20707145570282606,14.545709440389235,6,2.4242849067315393,0.3901569486311426,168
0,11,12,162,168,7,7,provisional,138.250839,2.6739164436917804,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,138.5819514436918,0.20838622617789762,10.346919552533201,6,1.7244865920888668,0.36661239006779794,168
0,11,13,162,168,7,7,provisional,136.040115,2.5688298279570745,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.13822682795708,0.1978899690227711,14.534509052895864,6,2.422418175482644,0.3716663185936951,168
0,11,14,162,168,7,7,provisional,132.793289,1.5343910563518648,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,132.39494105635185,0.1826503469119222,16.752178753971904,6,2.7920297923286506,0.3910224369480587,168
0,11,15,162,168,7,7,provisional,132.83075,3.133517154618829,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,133.20347915461883,0.19793160875879706,37.12002735441092,6,6.186671225735154,0.385876920528523,168
0,11,16,162,168,7,7,provisional,136.911331,3.0604637102787535,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,137.27404071027874,0.19066334839091528,22.768909182635344,6,3.7948181971058905,0.38272929827055185,168
0,11,17,162,168,7,7,provisional,131.579376,3.507587223159476,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,132.2768892231595,0.19210784460026942,42.96135338554282,6,7.160225564257137,0.3727812413742738,168
0,11,18,162,168,7,7,provisional,132.421188,1.9590760578898312,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,132.97637905788983,0.19119350827394055,30.160845969898,6,5.026807661649666,0.3844763643082912,168
0,11,19,162,168,7,7,provisional,130.450409,2.088166404786591,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,131.25889740478658,0.18794820963434222,44.670121757511254,6,7.445020292918542,0.3784227127795305,168
0,11,20,162,168,7,7,provisional,133.660812,1.337215888187842,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,134.53700611181216,0.20680919144000426,30.029725135126824,6,5.004954189187804,0.3764834211370457,168
0,11,21,162,168,7,7,provisional,130.852875,2.7878089925780216,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,131.41153200742198,0.19659202359984876,37.7638648534492,6,6.2939774755748665,0.3703787582494583,168
0,11,22,162,168,7,7,provisional,132.787979,3.6129523722368617,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,134.05434337223687,0.19318985698904775,60.149803997304765,6,10.024967332884128,0.3719817935020374,168
0,11,23,162,168,7,7,provisional,130.476852,3.363023835118213,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,131.3374808351182,0.19993295121611654,52.39432699740364,6,8.732387832900606,0.36965970759823263,168
0,11,24,162,168,7,7,provisional,134.84671,5.159440167328995,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,135.943513167329,0.19944104603540716,110.85354816720827,6,18.475591361201378,0.36085221332596834,168
0,11,25,162,168,7,7,provisional,133.234436,2.8818429701348975,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,133.6007149701349,0.20608780039522115,61.46191087800276,6,10.24365181300046,0.36904140636390337,168
0,11,26,162,168,7,7,provisional,135.501907,3.5648775198408487,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,135.86262251984084,0.2009099098116119,70.45054631889575,6,11.741757719815958,0.35501832348819334,168
0,11,27,162,168,7,7,provisional,132.596985,3.314392834122259,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,133.15475416587773,0.20693075457578367,58.554411417832334,6,9.759068569638723,0.3707517432676923,168
0,11,28,162,168,7,7,provisional,134.118225,2.7753187420745746,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,134.70886674207458,0.2042998765516558,46.04961568371618,6,7.674935947286031,0.3558801969271875,168
0,11,29,162,168,7,7,provisional,131.103973,2.483389903257148,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,132.55733390325716,0.2120939707813428,66.87191353610244,6,11.14531892268374,0.35264547306921756,168
0,11,30,162,168,7,7,provisional,134.282333,3.799378847745345,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,134.83627484774536,0.21228039208968427,108.55612329133706,6,18.092687215222842,0.3357789379036091,168
0,11,31,162,168,7,7,provisional,131.993332,4.296697336411114,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,133.18515533641113,0.2134174784706922,123.45698338694034,6,20.57616389782339,0.3526449417198413,168
0,12,1,162,168,7,7,provisional,135.998672,3.3286409607839005,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.1102109607839,0.23996607327955216,20.59775807275703,6,3.4329596787928387,0.3312824263768232,168
0,12,2,162,168,7,7,provisional,126.596214,2.27450146805198,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,126.83749746805198,0.25741959378744345,16.68825395398052,6,2.7813756589967533,0.3603084089259676,168
0,12,3,162,168,7,7,provisional,125.825813,2.7002792285509685,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,126.20690922855097,0.2499692405530979,5.919554604017373,6,0.9865924340028954,0.36976943575414073,168
0,12,4,162,168,7,7,provisional,130.749405,2.7068991734086865,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,130.6784411734087,0.18468645238419187,27.499403856251988,6,4.583233976041998,0.36862354200785175,168
0,12,5,162,168,7,7,provisional,132.709702,2.1463788154289887,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,132.82728681542898,0.17877943482678885,25.912632370211604,6,4.318772061701934,0.3723134904396255,168
0,12,6,162,168,7,7,provisional,130.730331,3.1026241983576597,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,130.91335419835767,0.17463369482982471,45.90199353556644,6,7.65033225592774,0.38908312758166486,168
0,12,7,162,168,7,7,provisional,129.446854,1.5606755260479588,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,129.59035547395203,0.1797427250713648,19.49647339522556,6,3.2494122325375936,0.3726669038916145,168
0,12,8,162,168,7,7,provisional,133.810501,4.1201325013639405,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,133.75050350136394,0.1737447719641414,14.360450722135917,6,2.3934084536893194,0.38382590470640254,168
0,12,9,162,168,7,7,provisional,134.177383,2.0235212974493777,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,133.78632329744937,0.16393070460991124,28.324599358600516,6,4.720766559766752,0.3943300801182761,168
0,12,10,162,168,7,7,provisional,136.202682,4.361881606984724,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.08600260698472,0.18256327786733242,39.694938684819554,6,6.615823114136592,0.38148179840977414,168
0,12,11,162,168,7,7,provisional,136.592789,2.6427428685438485,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.64884686854384,0.17150229661894134,16.792417310079585,6,2.7987362183465976,0.3885596237570076,168
0,12,12,162,168,7,7,provisional,135.78566,2.4436408771934452,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,135.81287287719346,0.1838904483405555,15.162107668053967,6,2.527017944675661,0.38710867613705074,168
0,12,13,162,168,7,7,provisional,135.617264,3.383653227450054,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,135.33175822745005,0.1774685259871662,28.901952817033056,6,4.816992136172176,0.39133207393281294,168
0,12,14,162,168,7,7,provisional,133.394211,3.1375048426850753,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,133.88457415731492,0.17771509323682821,27.362785398498048,6,4.560464233083008,0.3791051376712877,168
0,12,15,162,168,7,7,provisional,136.273117,1.6176149069756036,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.2895510930244,0.1774169028299012,8.086311859452586,6,1.3477186432420976,0.38818170988315626,168
0,12,16,162,168,7,7,provisional,139.188126,3.5308203350162444,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,139.32054366498375,0.1810733489878431,21.84381020769378,6,3.6406350346156304,0.38258428643776793,168
0,12,17,162,168,7,7,provisional,135.881592,2.7456983871624345,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.06802261283755,0.1697675682910111,22.61970546581758,6,3.769950910969597,0.38839722449458614,168
