# storeTime GMT: 2023-06-25 05:09:47
# day ew pp tile mip offset
176 1 9 4 130.2154624616344 0
176 1 9 5 130.53238077184557 0
176 1 9 6 127.24245921554763 0
176 1 9 7 127.84927529604211 0
176 1 9 8 129.0791833019163 0
176 1 9 9 129.95087481060816 0
176 1 9 10 132.1942197247789 0
176 1 9 11 130.3160091442223 0
176 1 9 12 129.47080910759695 0
176 1 9 13 128.1596512186447 0
176 1 9 14 132.88493947267173 0
176 1 9 15 130.5120282945079 0
176 1 9 16 134.35755492140885 0
176 1 9 17 129.62434762605258 0
176 1 9 18 132.30395406135995 0
176 1 9 19 129.70756625178586 0
176 1 9 20 129.96316281318585 0
176 1 9 21 128.06486538499126 0
176 1 9 22 131.2290891482429 0
176 1 9 23 127.88581755826172 0
176 1 9 24 127.32925085226293 0
176 1 9 25 127.84528693865921 0
176 1 9 26 134.58228704472336 0
176 1 9 27 134.68729629911263 0
176 1 9 28 137.18260831110797 0
176 1 9 29 134.52355838771837 0
176 1 9 30 134.49471298873388 0
176 1 9 31 132.62337799568607 0
176 1 10 1 133.55781802389762 0
176 1 10 2 131.32983001788463 0
176 1 10 3 129.71148863571335 0
176 1 10 4 132.5291494701715 0
176 1 10 5 131.9416804047574 0
176 1 10 6 131.44486229421045 0
176 1 10 7 129.64836992053785 0
176 1 10 8 130.78981185806185 0
176 1 10 9 130.3165666482615 0
176 1 10 10 135.6248558260353 0
176 1 10 11 131.5531407920499 0
176 1 10 12 134.31543761538106 0
176 1 10 13 126.80220041524144 0
176 1 10 14 132.18796026438608 0
176 1 10 15 132.83271455313218 0
176 1 10 16 133.65798367347523 0
176 1 10 17 133.55800136474798 0
176 1 10 18 133.26266474607309 0
176 1 10 19 132.30207818831047 0
176 1 10 20 134.44123184593286 0
176 1 10 21 131.5474021618036 0
176 1 10 22 133.27010139171665 0
176 1 10 23 135.3642685181061 0
176 1 10 24 136.0341849308542 0
176 1 10 25 136.17556789608548 0
176 1 10 26 129.29899745720718 0
176 1 10 27 138.48265378703908 0
176 1 10 28 135.4799512722887 0
176 1 10 29 133.7468810253063 0
176 1 10 30 134.91482651343415 0
176 1 10 31 135.4820969196853 0
176 1 11 1 132.86365755514333 0
176 1 11 2 131.24464942583307 0
176 1 11 3 129.46907583848886 0
176 1 11 4 130.54881909004047 0
176 1 11 5 132.58718094938627 0
176 1 11 6 129.5089157894977 0
176 1 11 7 128.59007768427992 0
176 1 11 8 130.48227905693855 0
176 1 11 9 129.60489863008408 0
176 1 11 10 134.60171266651767 0
176 1 11 11 133.3001090543396 0
176 1 11 12 132.20320009318613 0
176 1 11 13 133.63407806125812 0
176 1 11 14 135.1426771942085 0
176 1 11 15 134.54931848187695 0
